Slope,Elevation,Corina_Bare rocks,Corina_Broad-leaved forest,Corina_Complex cultivation patterns,Corina_Discontinous Urban Fabric,Corina_Inland marshes,Corina_Land principally occupied by agriculture,Corina_Natural grasslands,Corina_Non-Irrigated Arable Land,Corina_Pastures,Corina_Permanently irrigated land,Corina_Rice Fields,Corina_Sparsely vegetated areas,Corina_Transitional woodland,Corina_Water bodies
-0.5644543265768572,0.43393509983674067,2.137488844601077,-0.05068219003620704,-0.07176767403965326,-0.029865719473801625,-0.1603384218033798,-0.16855575827485517,-0.6723979887848435,-0.0763304037210133,-0.07331945147357358,-0.20112110445087583,-0.018283847687211908,-0.7235960960723793,-0.23820003859631644,-0.01055500827301873
-0.8929417679104785,0.43393509983674067,2.137488844601077,-0.05068219003620704,-0.07176767403965326,-0.029865719473801625,-0.1603384218033798,-0.16855575827485517,-0.6723979887848435,-0.0763304037210133,-0.07331945147357358,-0.20112110445087583,-0.018283847687211908,-0.7235960960723793,-0.23820003859631644,-0.01055500827301873
-1.0337220999106018,0.4258806110044502,2.137488844601077,-0.05068219003620704,-0.07176767403965326,-0.029865719473801625,-0.1603384218033798,-0.16855575827485517,-0.6723979887848435,-0.0763304037210133,-0.07331945147357358,-0.20112110445087583,-0.018283847687211908,-0.7235960960723793,-0.23820003859631644,-0.01055500827301873
-1.0337220999106018,0.39634748528605174,2.137488844601077,-0.05068219003620704,-0.07176767403965326,-0.029865719473801625,-0.1603384218033798,-0.16855575827485517,-0.6723979887848435,-0.0763304037210133,-0.07331945147357358,-0.20112110445087583,-0.018283847687211908,-0.7235960960723793,-0.23820003859631644,-0.01055500827301873
-0.9867953225772275,0.38023850762147077,2.137488844601077,-0.05068219003620704,-0.07176767403965326,-0.029865719473801625,-0.1603384218033798,-0.16855575827485517,-0.6723979887848435,-0.0763304037210133,-0.07331945147357358,-0.20112110445087583,-0.018283847687211908,-0.7235960960723793,-0.23820003859631644,-0.01055500827301873
-0.8929417679104785,0.3668143595676533,2.137488844601077,-0.05068219003620704,-0.07176767403965326,-0.029865719473801625,-0.1603384218033798,-0.16855575827485517,-0.6723979887848435,-0.0763304037210133,-0.07331945147357358,-0.20112110445087583,-0.018283847687211908,-0.7235960960723793,-0.23820003859631644,-0.01055500827301873
-0.846014990577104,0.33459640423849135,2.137488844601077,-0.05068219003620704,-0.07176767403965326,-0.029865719473801625,-0.1603384218033798,-0.16855575827485517,-0.6723979887848435,-0.0763304037210133,-0.07331945147357358,-0.20112110445087583,-0.018283847687211908,-0.7235960960723793,-0.23820003859631644,-0.01055500827301873
-0.7990882132437296,0.32385708579543737,2.137488844601077,-0.05068219003620704,-0.07176767403965326,-0.029865719473801625,-0.1603384218033798,-0.16855575827485517,-0.6723979887848435,-0.0763304037210133,-0.07331945147357358,-0.20112110445087583,-0.018283847687211908,-0.7235960960723793,-0.23820003859631644,-0.01055500827301873
-0.7990882132437296,0.3184874265739104,2.137488844601077,-0.05068219003620704,-0.07176767403965326,-0.029865719473801625,-0.1603384218033798,-0.16855575827485517,-0.6723979887848435,-0.0763304037210133,-0.07331945147357358,-0.20112110445087583,-0.018283847687211908,-0.7235960960723793,-0.23820003859631644,-0.01055500827301873
-0.7521614359103551,0.3158025969631469,2.137488844601077,-0.05068219003620704,-0.07176767403965326,-0.029865719473801625,-0.1603384218033798,-0.16855575827485517,-0.6723979887848435,-0.0763304037210133,-0.07331945147357358,-0.20112110445087583,-0.018283847687211908,-0.7235960960723793,-0.23820003859631644,-0.01055500827301873
-0.7052346585769806,0.3104329377416199,2.137488844601077,-0.05068219003620704,-0.07176767403965326,-0.029865719473801625,-0.1603384218033798,-0.16855575827485517,-0.6723979887848435,-0.0763304037210133,-0.07331945147357358,-0.20112110445087583,-0.018283847687211908,-0.7235960960723793,-0.23820003859631644,-0.01055500827301873
-0.7052346585769806,0.3131177673523834,2.137488844601077,-0.05068219003620704,-0.07176767403965326,-0.029865719473801625,-0.1603384218033798,-0.16855575827485517,-0.6723979887848435,-0.0763304037210133,-0.07331945147357358,-0.20112110445087583,-0.018283847687211908,-0.7235960960723793,-0.23820003859631644,-0.01055500827301873
-0.846014990577104,0.32922674501696436,2.137488844601077,-0.05068219003620704,-0.07176767403965326,-0.029865719473801625,-0.1603384218033798,-0.16855575827485517,-0.6723979887848435,-0.0763304037210133,-0.07331945147357358,-0.20112110445087583,-0.018283847687211908,-0.7235960960723793,-0.23820003859631644,-0.01055500827301873
-1.0806488772439764,0.3211722561846739,2.137488844601077,-0.05068219003620704,-0.07176767403965326,-0.029865719473801625,-0.1603384218033798,-0.16855575827485517,-0.6723979887848435,-0.0763304037210133,-0.07331945147357358,-0.20112110445087583,-0.018283847687211908,-0.7235960960723793,-0.23820003859631644,-0.01055500827301873
-1.1275756545773508,0.3184874265739104,2.137488844601077,-0.05068219003620704,-0.07176767403965326,-0.029865719473801625,-0.1603384218033798,-0.16855575827485517,-0.6723979887848435,-0.0763304037210133,-0.07331945147357358,-0.20112110445087583,-0.018283847687211908,-0.7235960960723793,-0.23820003859631644,-0.01055500827301873
-1.1275756545773508,0.33191157462772786,2.137488844601077,-0.05068219003620704,-0.07176767403965326,-0.029865719473801625,-0.1603384218033798,-0.16855575827485517,-0.6723979887848435,-0.0763304037210133,-0.07331945147357358,-0.20112110445087583,-0.018283847687211908,-0.7235960960723793,-0.23820003859631644,-0.01055500827301873
-0.0013329985763635324,0.4795772032197201,2.137488844601077,-0.05068219003620704,-0.07176767403965326,-0.029865719473801625,-0.1603384218033798,-0.16855575827485517,-0.6723979887848435,-0.0763304037210133,-0.07331945147357358,-0.20112110445087583,-0.018283847687211908,-0.7235960960723793,-0.23820003859631644,-0.01055500827301873
-0.14211333057648695,0.4768923736089566,2.137488844601077,-0.05068219003620704,-0.07176767403965326,-0.029865719473801625,-0.1603384218033798,-0.16855575827485517,-0.6723979887848435,-0.0763304037210133,-0.07331945147357358,-0.20112110445087583,-0.018283847687211908,-0.7235960960723793,-0.23820003859631644,-0.01055500827301873
-0.14211333057648695,0.4822620328304836,2.137488844601077,-0.05068219003620704,-0.07176767403965326,-0.029865719473801625,-0.1603384218033798,-0.16855575827485517,-0.6723979887848435,-0.0763304037210133,-0.07331945147357358,-0.20112110445087583,-0.018283847687211908,-0.7235960960723793,-0.23820003859631644,-0.01055500827301873
-0.5644543265768572,0.4688378847766661,2.137488844601077,-0.05068219003620704,-0.07176767403965326,-0.029865719473801625,-0.1603384218033798,-0.16855575827485517,-0.6723979887848435,-0.0763304037210133,-0.07331945147357358,-0.20112110445087583,-0.018283847687211908,-0.7235960960723793,-0.23820003859631644,-0.01055500827301873
-0.7521614359103551,0.4607833959443756,2.137488844601077,-0.05068219003620704,-0.07176767403965326,-0.029865719473801625,-0.1603384218033798,-0.16855575827485517,-0.6723979887848435,-0.0763304037210133,-0.07331945147357358,-0.20112110445087583,-0.018283847687211908,-0.7235960960723793,-0.23820003859631644,-0.01055500827301873
-0.939868545243853,0.44467441827979465,2.137488844601077,-0.05068219003620704,-0.07176767403965326,-0.029865719473801625,-0.1603384218033798,-0.16855575827485517,-0.6723979887848435,-0.0763304037210133,-0.07331945147357358,-0.20112110445087583,-0.018283847687211908,-0.7235960960723793,-0.23820003859631644,-0.01055500827301873
-0.8929417679104785,0.4151412925613962,2.137488844601077,-0.05068219003620704,-0.07176767403965326,-0.029865719473801625,-0.1603384218033798,-0.16855575827485517,-0.6723979887848435,-0.0763304037210133,-0.07331945147357358,-0.20112110445087583,-0.018283847687211908,-0.7235960960723793,-0.23820003859631644,-0.01055500827301873
-0.7990882132437296,0.4070868037291057,2.137488844601077,-0.05068219003620704,-0.07176767403965326,-0.029865719473801625,-0.1603384218033798,-0.16855575827485517,-0.6723979887848435,-0.0763304037210133,-0.07331945147357358,-0.20112110445087583,-0.018283847687211908,-0.7235960960723793,-0.23820003859631644,-0.01055500827301873
-0.7521614359103551,0.38560816684299776,2.137488844601077,-0.05068219003620704,-0.07176767403965326,-0.029865719473801625,-0.1603384218033798,-0.16855575827485517,-0.6723979887848435,-0.0763304037210133,-0.07331945147357358,-0.20112110445087583,-0.018283847687211908,-0.7235960960723793,-0.23820003859631644,-0.01055500827301873
-0.7990882132437296,0.3694991891784168,2.137488844601077,-0.05068219003620704,-0.07176767403965326,-0.029865719473801625,-0.1603384218033798,-0.16855575827485517,-0.6723979887848435,-0.0763304037210133,-0.07331945147357358,-0.20112110445087583,-0.018283847687211908,-0.7235960960723793,-0.23820003859631644,-0.01055500827301873
-0.7521614359103551,0.3641295299568898,2.137488844601077,-0.05068219003620704,-0.07176767403965326,-0.029865719473801625,-0.1603384218033798,-0.16855575827485517,-0.6723979887848435,-0.0763304037210133,-0.07331945147357358,-0.20112110445087583,-0.018283847687211908,-0.7235960960723793,-0.23820003859631644,-0.01055500827301873
-0.7052346585769806,0.3614447003461263,2.137488844601077,-0.05068219003620704,-0.07176767403965326,-0.029865719473801625,-0.1603384218033798,-0.16855575827485517,-0.6723979887848435,-0.0763304037210133,-0.07331945147357358,-0.20112110445087583,-0.018283847687211908,-0.7235960960723793,-0.23820003859631644,-0.01055500827301873
-0.7052346585769806,0.3668143595676533,2.137488844601077,-0.05068219003620704,-0.07176767403965326,-0.029865719473801625,-0.1603384218033798,-0.16855575827485517,-0.6723979887848435,-0.0763304037210133,-0.07331945147357358,-0.20112110445087583,-0.018283847687211908,-0.7235960960723793,-0.23820003859631644,-0.01055500827301873
-0.7521614359103551,0.3533902115138358,2.137488844601077,-0.05068219003620704,-0.07176767403965326,-0.029865719473801625,-0.1603384218033798,-0.16855575827485517,-0.6723979887848435,-0.0763304037210133,-0.07331945147357358,-0.20112110445087583,-0.018283847687211908,-0.7235960960723793,-0.23820003859631644,-0.01055500827301873
-0.7521614359103551,0.3587598707353628,2.137488844601077,-0.05068219003620704,-0.07176767403965326,-0.029865719473801625,-0.1603384218033798,-0.16855575827485517,-0.6723979887848435,-0.0763304037210133,-0.07331945147357358,-0.20112110445087583,-0.018283847687211908,-0.7235960960723793,-0.23820003859631644,-0.01055500827301873
-0.7990882132437296,0.3614447003461263,2.137488844601077,-0.05068219003620704,-0.07176767403965326,-0.029865719473801625,-0.1603384218033798,-0.16855575827485517,-0.6723979887848435,-0.0763304037210133,-0.07331945147357358,-0.20112110445087583,-0.018283847687211908,-0.7235960960723793,-0.23820003859631644,-0.01055500827301873
-0.6113811039102317,0.3614447003461263,2.137488844601077,-0.05068219003620704,-0.07176767403965326,-0.029865719473801625,-0.1603384218033798,-0.16855575827485517,-0.6723979887848435,-0.0763304037210133,-0.07331945147357358,-0.20112110445087583,-0.018283847687211908,-0.7235960960723793,-0.23820003859631644,-0.01055500827301873
-0.048259775909738005,0.5198496473811726,2.137488844601077,-0.05068219003620704,-0.07176767403965326,-0.029865719473801625,-0.1603384218033798,-0.16855575827485517,-0.6723979887848435,-0.0763304037210133,-0.07331945147357358,-0.20112110445087583,-0.018283847687211908,-0.7235960960723793,-0.23820003859631644,-0.01055500827301873
0.04559377875701094,0.5037406697165916,2.137488844601077,-0.05068219003620704,-0.07176767403965326,-0.029865719473801625,-0.1603384218033798,-0.16855575827485517,-0.6723979887848435,-0.0763304037210133,-0.07331945147357358,-0.20112110445087583,-0.018283847687211908,-0.7235960960723793,-0.23820003859631644,-0.01055500827301873
-0.09518655324311248,0.506425499327355,2.137488844601077,-0.05068219003620704,-0.07176767403965326,-0.029865719473801625,-0.1603384218033798,-0.16855575827485517,-0.6723979887848435,-0.0763304037210133,-0.07331945147357358,-0.20112110445087583,-0.018283847687211908,-0.7235960960723793,-0.23820003859631644,-0.01055500827301873
-0.2359668852432359,0.501055840105828,2.137488844601077,-0.05068219003620704,-0.07176767403965326,-0.029865719473801625,-0.1603384218033798,-0.16855575827485517,-0.6723979887848435,-0.0763304037210133,-0.07331945147357358,-0.20112110445087583,-0.018283847687211908,-0.7235960960723793,-0.23820003859631644,-0.01055500827301873
-0.7521614359103551,0.49031652166277406,2.137488844601077,-0.05068219003620704,-0.07176767403965326,-0.029865719473801625,-0.1603384218033798,-0.16855575827485517,-0.6723979887848435,-0.0763304037210133,-0.07331945147357358,-0.20112110445087583,-0.018283847687211908,-0.7235960960723793,-0.23820003859631644,-0.01055500827301873
-0.6583078812436062,0.4849468624412471,2.137488844601077,-0.05068219003620704,-0.07176767403965326,-0.029865719473801625,-0.1603384218033798,-0.16855575827485517,-0.6723979887848435,-0.0763304037210133,-0.07331945147357358,-0.20112110445087583,-0.018283847687211908,-0.7235960960723793,-0.23820003859631644,-0.01055500827301873
-0.7990882132437296,0.4661530551659026,2.137488844601077,-0.05068219003620704,-0.07176767403965326,-0.029865719473801625,-0.1603384218033798,-0.16855575827485517,-0.6723979887848435,-0.0763304037210133,-0.07331945147357358,-0.20112110445087583,-0.018283847687211908,-0.7235960960723793,-0.23820003859631644,-0.01055500827301873
-0.7052346585769806,0.44198958866903115,2.137488844601077,-0.05068219003620704,-0.07176767403965326,-0.029865719473801625,-0.1603384218033798,-0.16855575827485517,-0.6723979887848435,-0.0763304037210133,-0.07331945147357358,-0.20112110445087583,-0.018283847687211908,-0.7235960960723793,-0.23820003859631644,-0.01055500827301873
-0.7521614359103551,0.4258806110044502,2.137488844601077,-0.05068219003620704,-0.07176767403965326,-0.029865719473801625,-0.1603384218033798,-0.16855575827485517,-0.6723979887848435,-0.0763304037210133,-0.07331945147357358,-0.20112110445087583,-0.018283847687211908,-0.7235960960723793,-0.23820003859631644,-0.01055500827301873
-0.7990882132437296,0.4178261221721597,2.137488844601077,-0.05068219003620704,-0.07176767403965326,-0.029865719473801625,-0.1603384218033798,-0.16855575827485517,-0.6723979887848435,-0.0763304037210133,-0.07331945147357358,-0.20112110445087583,-0.018283847687211908,-0.7235960960723793,-0.23820003859631644,-0.01055500827301873
-0.7521614359103551,0.4205109517829232,2.137488844601077,-0.05068219003620704,-0.07176767403965326,-0.029865719473801625,-0.1603384218033798,-0.16855575827485517,-0.6723979887848435,-0.0763304037210133,-0.07331945147357358,-0.20112110445087583,-0.018283847687211908,-0.7235960960723793,-0.23820003859631644,-0.01055500827301873
-0.6583078812436062,0.39903231489681523,2.137488844601077,-0.05068219003620704,-0.07176767403965326,-0.029865719473801625,-0.1603384218033798,-0.16855575827485517,-0.6723979887848435,-0.0763304037210133,-0.07331945147357358,-0.20112110445087583,-0.018283847687211908,-0.7235960960723793,-0.23820003859631644,-0.01055500827301873
-0.5644543265768572,0.4017171445075787,2.137488844601077,-0.05068219003620704,-0.07176767403965326,-0.029865719473801625,-0.1603384218033798,-0.16855575827485517,-0.6723979887848435,-0.0763304037210133,-0.07331945147357358,-0.20112110445087583,-0.018283847687211908,-0.7235960960723793,-0.23820003859631644,-0.01055500827301873
-0.5644543265768572,0.39366265567528824,2.137488844601077,-0.05068219003620704,-0.07176767403965326,-0.029865719473801625,-0.1603384218033798,-0.16855575827485517,-0.6723979887848435,-0.0763304037210133,-0.07331945147357358,-0.20112110445087583,-0.018283847687211908,-0.7235960960723793,-0.23820003859631644,-0.01055500827301873
-0.32982043990998483,0.38560816684299776,2.137488844601077,-0.05068219003620704,-0.07176767403965326,-0.029865719473801625,-0.1603384218033798,-0.16855575827485517,-0.6723979887848435,-0.0763304037210133,-0.07331945147357358,-0.20112110445087583,-0.018283847687211908,-0.7235960960723793,-0.23820003859631644,-0.01055500827301873
-0.2359668852432359,0.4044019741183422,2.137488844601077,-0.05068219003620704,-0.07176767403965326,-0.029865719473801625,-0.1603384218033798,-0.16855575827485517,-0.6723979887848435,-0.0763304037210133,-0.07331945147357358,-0.20112110445087583,-0.018283847687211908,-0.7235960960723793,-0.23820003859631644,-0.01055500827301873
0.42100799742400674,0.4178261221721597,2.137488844601077,-0.05068219003620704,-0.07176767403965326,-0.029865719473801625,-0.1603384218033798,-0.16855575827485517,-0.6723979887848435,-0.0763304037210133,-0.07331945147357358,-0.20112110445087583,-0.018283847687211908,-0.7235960960723793,-0.23820003859631644,-0.01055500827301873
-0.18904010790986142,0.549382773099571,2.137488844601077,-0.05068219003620704,-0.07176767403965326,-0.029865719473801625,-0.1603384218033798,-0.16855575827485517,-0.6723979887848435,-0.0763304037210133,-0.07331945147357358,-0.20112110445087583,-0.018283847687211908,-0.7235960960723793,-0.23820003859631644,-0.01055500827301873
-0.14211333057648695,0.538643454656517,2.137488844601077,-0.05068219003620704,-0.07176767403965326,-0.029865719473801625,-0.1603384218033798,-0.16855575827485517,-0.6723979887848435,-0.0763304037210133,-0.07331945147357358,-0.20112110445087583,-0.018283847687211908,-0.7235960960723793,-0.23820003859631644,-0.01055500827301873
-0.0013329985763635324,0.5305889658242265,2.137488844601077,-0.05068219003620704,-0.07176767403965326,-0.029865719473801625,-0.1603384218033798,-0.16855575827485517,-0.6723979887848435,-0.0763304037210133,-0.07331945147357358,-0.20112110445087583,-0.018283847687211908,-0.7235960960723793,-0.23820003859631644,-0.01055500827301873
0.04559377875701094,0.53327379543499,2.137488844601077,-0.05068219003620704,-0.07176767403965326,-0.029865719473801625,-0.1603384218033798,-0.16855575827485517,-0.6723979887848435,-0.0763304037210133,-0.07331945147357358,-0.20112110445087583,-0.018283847687211908,-0.7235960960723793,-0.23820003859631644,-0.01055500827301873
-0.09518655324311248,0.527904136213463,2.137488844601077,-0.05068219003620704,-0.07176767403965326,-0.029865719473801625,-0.1603384218033798,-0.16855575827485517,-0.6723979887848435,-0.0763304037210133,-0.07331945147357358,-0.20112110445087583,-0.018283847687211908,-0.7235960960723793,-0.23820003859631644,-0.01055500827301873
-0.09518655324311248,0.5144799881596456,2.137488844601077,-0.05068219003620704,-0.07176767403965326,-0.029865719473801625,-0.1603384218033798,-0.16855575827485517,-0.6723979887848435,-0.0763304037210133,-0.07331945147357358,-0.20112110445087583,-0.018283847687211908,-0.7235960960723793,-0.23820003859631644,-0.01055500827301873
-0.3767472172433593,0.49837101049506455,2.137488844601077,-0.05068219003620704,-0.07176767403965326,-0.029865719473801625,-0.1603384218033798,-0.16855575827485517,-0.6723979887848435,-0.0763304037210133,-0.07331945147357358,-0.20112110445087583,-0.018283847687211908,-0.7235960960723793,-0.23820003859631644,-0.01055500827301873
-0.42367399457673377,0.4795772032197201,2.137488844601077,-0.05068219003620704,-0.07176767403965326,-0.029865719473801625,-0.1603384218033798,-0.16855575827485517,-0.6723979887848435,-0.0763304037210133,-0.07331945147357358,-0.20112110445087583,-0.018283847687211908,-0.7235960960723793,-0.23820003859631644,-0.01055500827301873
-0.6113811039102317,0.4742075439981931,2.137488844601077,-0.05068219003620704,-0.07176767403965326,-0.029865719473801625,-0.1603384218033798,-0.16855575827485517,-0.6723979887848435,-0.0763304037210133,-0.07331945147357358,-0.20112110445087583,-0.018283847687211908,-0.7235960960723793,-0.23820003859631644,-0.01055500827301873
-0.6583078812436062,0.45272890711208513,2.137488844601077,-0.05068219003620704,-0.07176767403965326,-0.029865719473801625,-0.1603384218033798,-0.16855575827485517,-0.6723979887848435,-0.0763304037210133,-0.07331945147357358,-0.20112110445087583,-0.018283847687211908,-0.7235960960723793,-0.23820003859631644,-0.01055500827301873
-0.7052346585769806,0.4580985663336121,2.137488844601077,-0.05068219003620704,-0.07176767403965326,-0.029865719473801625,-0.1603384218033798,-0.16855575827485517,-0.6723979887848435,-0.0763304037210133,-0.07331945147357358,-0.20112110445087583,-0.018283847687211908,-0.7235960960723793,-0.23820003859631644,-0.01055500827301873
-0.6113811039102317,0.44467441827979465,2.137488844601077,-0.05068219003620704,-0.07176767403965326,-0.029865719473801625,-0.1603384218033798,-0.16855575827485517,-0.6723979887848435,-0.0763304037210133,-0.07331945147357358,-0.20112110445087583,-0.018283847687211908,-0.7235960960723793,-0.23820003859631644,-0.01055500827301873
-0.2359668852432359,0.4312502702259772,2.137488844601077,-0.05068219003620704,-0.07176767403965326,-0.029865719473801625,-0.1603384218033798,-0.16855575827485517,-0.6723979887848435,-0.0763304037210133,-0.07331945147357358,-0.20112110445087583,-0.018283847687211908,-0.7235960960723793,-0.23820003859631644,-0.01055500827301873
-0.14211333057648695,0.43393509983674067,2.137488844601077,-0.05068219003620704,-0.07176767403965326,-0.029865719473801625,-0.1603384218033798,-0.16855575827485517,-0.6723979887848435,-0.0763304037210133,-0.07331945147357358,-0.20112110445087583,-0.018283847687211908,-0.7235960960723793,-0.23820003859631644,-0.01055500827301873
0.3740812200906322,0.43661992944750416,2.137488844601077,-0.05068219003620704,-0.07176767403965326,-0.029865719473801625,-0.1603384218033798,-0.16855575827485517,-0.6723979887848435,-0.0763304037210133,-0.07331945147357358,-0.20112110445087583,-0.018283847687211908,-0.7235960960723793,-0.23820003859631644,-0.01055500827301873
0.3740812200906322,0.44198958866903115,2.137488844601077,-0.05068219003620704,-0.07176767403965326,-0.029865719473801625,-0.1603384218033798,-0.16855575827485517,-0.6723979887848435,-0.0763304037210133,-0.07331945147357358,-0.20112110445087583,-0.018283847687211908,-0.7235960960723793,-0.23820003859631644,-0.01055500827301873
